opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,year,quarter,manager,regional_office,sector,year_established,revenue,employees,office_location,subsidiary_of,series,sales_price,profit_margin,close_value_k,sales_cycle,quarter_year,age_in_days
3X13866U,Anna Snelling,GTXPlusBasic,dambase,Lost,12/1/2016,3/6/2017,0,2017,2017Q1,Dustin Brinkmann,Central,marketing,1995,2173.98,2928,United States,Inity,GTX,1096,-1,0,95,2017Q1,
7LE19SYE,Cassey Cress,MGAdvanced,Initech,Won,12/1/2016,3/22/2017,3463,2017,2017Q1,Rocco Neubert,East,telecommunications,1994,6395.05,20275,United States,,MG,3393,0.02063071,3.463,111,2017Q1,
J5V2M7Y1,Corliss Cosme,GTXBasic,Gekko & Co,Won,12/1/2016,3/26/2017,513,2017,2017Q1,Cara Losch,East,retail,1990,2520.83,3502,United States,,GTX,550,-0.067272727,0.513,115,2017Q1,
41MURAI5,Corliss Cosme,GTXBasic,Konex,Won,12/1/2016,3/28/2017,590,2017,2017Q1,Cara Losch,East,technolgy,1980,7708.38,13756,United States,,GTX,550,0.072727273,0.59,117,2017Q1,
QHI8WRIA,Darcel Schlecht,GTXPro,Dontechi,Won,12/1/2016,3/30/2017,4511,2017,2017Q1,Melvin Marxen,Central,software,1982,4618,10083,United States,,GTX,4821,-0.064302012,4.511,119,2017Q1,
AJXAXV4W,Lajuana Vencill,MGAdvanced,Finhigh,Lost,12/1/2016,3/2/2017,0,2017,2017Q1,Dustin Brinkmann,Central,finance,2006,1102.43,1759,United States,,MG,3393,-1,0,91,2017Q1,
VPDXX5PJ,Niesha Huffines,GTXBasic,Cancity,Won,12/1/2016,3/26/2017,546,2017,2017Q1,Melvin Marxen,Central,retail,2001,718.62,2448,United States,,GTX,550,-0.007272727,0.546,115,2017Q1,
PZB9NUK8,Vicki Laflamme,MGSpecial,Y-corporation,Won,12/1/2016,3/5/2017,46,2017,2017Q1,Celia Rouche,West,employment,1983,2871.35,9561,United States,,MG,55,-0.163636364,0.046,94,2017Q1,
A0ANOYPF,Darcel Schlecht,GTXPro,Ron-tech,Won,12/2/2016,3/9/2017,4891,2017,2017Q1,Melvin Marxen,Central,medical,1992,3922.42,6837,United States,,GTX,4821,0.014519809,4.891,97,2017Q1,
0P4AAPYX,Hayden Neloms,GTXPlusBasic,Golddex,Won,12/2/2016,3/3/2017,1040,2017,2017Q1,Celia Rouche,West,finance,2008,52.5,165,United States,Golddex,GTX,1096,-0.051094891,1.04,91,2017Q1,
O6T5WC3W,Hayden Neloms,GTXPlusBasic,Sonron,Won,12/2/2016,3/4/2017,1108,2017,2017Q1,Celia Rouche,West,telecommunications,1999,1699.85,5108,United States,Sonron,GTX,1096,0.010948905,1.108,92,2017Q1,
0NO04P6C,Hayden Neloms,MGSpecial,Nam-zim,Won,12/2/2016,3/4/2017,59,2017,2017Q1,Celia Rouche,West,services,1987,405.59,1179,Brazil,Warephase,MG,55,0.072727273,0.059,92,2017Q1,
22OFSXBT,Jonathan Berthelot,GTXPro,Statholdings,Won,12/2/2016,3/30/2017,5406,2017,2017Q1,Melvin Marxen,Central,employment,1997,291.27,586,United States,,GTX,4821,0.121344119,5.406,118,2017Q1,
MRXZTMM6,Kary Hendrixson,GTXBasic,Cheers,Won,12/2/2016,3/20/2017,515,2017,2017Q1,Summer Sewald,West,entertainment,1993,4269.9,6472,United States,Massive Dynamic,GTX,550,-0.063636364,0.515,108,2017Q1,
LGI8QEC2,Moses Frase,GTXBasic,Treequote,Won,12/2/2016,3/6/2017,583,2017,2017Q1,Dustin Brinkmann,Central,telecommunications,1988,5266.09,8595,United States,Sonron,GTX,550,0.06,0.583,94,2017Q1,
6KZ0NCFX,Versie Hillebrand,MGSpecial,Funholding,Won,12/2/2016,3/14/2017,54,2017,2017Q1,Dustin Brinkmann,Central,finance,1991,2819.5,7227,United States,Golddex,MG,55,-0.018181818,0.054,102,2017Q1,
3SF8O9S6,Vicki Laflamme,MGSpecial,Plusstrip,Won,12/2/2016,3/27/2017,60,2017,2017Q1,Celia Rouche,West,entertainment,2002,349.81,315,United States,,MG,55,0.090909091,0.06,115,2017Q1,
CNM0H9FR,Zane Levy,GTXBasic,,Engaging,12/2/2016,,,,,Summer Sewald,West,,,,,,,GTX,550,,,,,394
XK668R7C,Darcel Schlecht,GTXBasic,Dontechi,Lost,12/3/2016,3/12/2017,0,2017,2017Q1,Melvin Marxen,Central,software,1982,4618,10083,United States,,GTX,550,-1,0,99,2017Q1,
TZCAQWL3,Darcel Schlecht,GTXPro,Funholding,Lost,12/3/2016,3/19/2017,0,2017,2017Q1,Melvin Marxen,Central,finance,1991,2819.5,7227,United States,Golddex,GTX,4821,-1,0,106,2017Q1,
BADC6A9H,Darcel Schlecht,GTXBasic,Globex Corporation,Won,12/3/2016,3/23/2017,516,2017,2017Q1,Melvin Marxen,Central,technolgy,2000,1223.72,2497,Norway,,GTX,550,-0.061818182,0.516,110,2017Q1,
B8E0UUZR,Darcel Schlecht,GTXPro,Rangreen,Won,12/3/2016,3/22/2017,4829,2017,2017Q1,Melvin Marxen,Central,technolgy,1987,2938.67,8775,Panama,,GTX,4821,0.001659407,4.829,109,2017Q1,
I043RXJV,Moses Frase,GTXPlusBasic,Dontechi,Lost,12/3/2016,3/17/2017,0,2017,2017Q1,Dustin Brinkmann,Central,software,1982,4618,10083,United States,,GTX,1096,-1,0,104,2017Q1,
MWWB44CC,Reed Clapper,GTXPlusBasic,Donquadtech,Won,12/3/2016,3/2/2017,950,2017,2017Q1,Rocco Neubert,East,technolgy,1992,1712.68,3194,United States,Acme Corporation,GTX,1096,-0.133211679,0.95,89,2017Q1,
HBTINPDG,Vicki Laflamme,GTXPlusBasic,Xx-holding,Lost,12/3/2016,3/9/2017,0,2017,2017Q1,Celia Rouche,West,finance,1993,7537.24,20293,United States,,GTX,1096,-1,0,96,2017Q1,
DZ3KHZSX,Corliss Cosme,GTXBasic,Initech,Won,12/4/2016,3/20/2017,513,2017,2017Q1,Cara Losch,East,telecommunications,1994,6395.05,20275,United States,,GTX,550,-0.067272727,0.513,106,2017Q1,
3W1K7X5F,Darcel Schlecht,GTXPro,Condax,Lost,12/4/2016,3/9/2017,0,2017,2017Q1,Melvin Marxen,Central,medical,2017,4.54,9,United States,,GTX,4821,-1,0,95,2017Q1,
45A57X68,Darcel Schlecht,GTXPlusPro,Ron-tech,Won,12/4/2016,3/12/2017,5522,2017,2017Q1,Melvin Marxen,Central,medical,1992,3922.42,6837,United States,,GTX,5482,0.007296607,5.522,98,2017Q1,
9SLYC4TR,Gladys Colclough,MGSpecial,Cancity,Won,12/4/2016,3/9/2017,56,2017,2017Q1,Melvin Marxen,Central,retail,2001,718.62,2448,United States,,MG,55,0.018181818,0.056,95,2017Q1,
JLWKWQYC,James Ascencio,GTXPro,Doncon,Won,12/4/2016,3/8/2017,5673,2017,2017Q1,Summer Sewald,West,technolgy,2010,587.72,1501,United States,,GTX,4821,0.17672682,5.673,94,2017Q1,
7QC6FOKW,Kami Bicknell,GTXBasic,Xx-holding,Won,12/4/2016,3/10/2017,598,2017,2017Q1,Summer Sewald,West,finance,1993,7537.24,20293,United States,,GTX,550,0.087272727,0.598,96,2017Q1,
XA184CMW,Marty Freudenburg,GTXPlusPro,Rangreen,Won,12/4/2016,3/16/2017,5787,2017,2017Q1,Melvin Marxen,Central,technolgy,1987,2938.67,8775,Panama,,GTX,5482,0.055636629,5.787,102,2017Q1,
S0N7BYU3,Maureen Marcano,GTXPlusBasic,Singletechno,Won,12/4/2016,3/8/2017,1070,2017,2017Q1,Summer Sewald,West,retail,1996,2214.94,5374,United States,,GTX,1096,-0.023722628,1.07,94,2017Q1,
6WOMHAJM,Boris Faz,MGAdvanced,Donquadtech,Won,12/5/2016,3/14/2017,3677,2017,2017Q1,Rocco Neubert,East,technolgy,1992,1712.68,3194,United States,Acme Corporation,MG,3393,0.083701739,3.677,99,2017Q1,
G1QGATKV,Cassey Cress,GTXPlusPro,Ontomedia,Won,12/5/2016,3/30/2017,5425,2017,2017Q1,Rocco Neubert,East,employment,1997,882.12,2769,United States,,GTX,5482,-0.010397665,5.425,115,2017Q1,
UAE5ZC7O,Daniell Hammack,GTXPlusPro,,Engaging,12/5/2016,,,,,Rocco Neubert,East,,,,,,,GTX,5482,,,,,391
6XFVQI32,Donn Cantrell,MGAdvanced,Yearin,Won,12/5/2016,3/23/2017,3415,2017,2017Q1,Rocco Neubert,East,retail,2005,2261.05,3851,United States,,MG,3393,0.006483938,3.415,108,2017Q1,
JUCNIG4H,James Ascencio,GTXBasic,,Engaging,12/5/2016,,,,,Summer Sewald,West,,,,,,,GTX,550,,,,,391
OGD4MDJ9,Maureen Marcano,GTXPlusBasic,Lexiqvolax,Won,12/5/2016,3/21/2017,891,2017,2017Q1,Summer Sewald,West,medical,2004,1618.89,3889,United States,,GTX,1096,-0.187043796,0.891,106,2017Q1,
4NGBUZWJ,Lajuana Vencill,GTXBasic,Codehow,Won,12/6/2016,3/12/2017,609,2017,2017Q1,Dustin Brinkmann,Central,software,1998,2714.9,2641,United States,Acme Corporation,GTX,550,0.107272727,0.609,96,2017Q1,
EFG5DGV5,Markita Hansen,MGSpecial,Plusstrip,Won,12/6/2016,3/16/2017,54,2017,2017Q1,Celia Rouche,West,entertainment,2002,349.81,315,United States,,MG,55,-0.018181818,0.054,100,2017Q1,
82MM4H33,Zane Levy,GTXPlusBasic,Labdrill,Won,12/6/2016,3/9/2017,1049,2017,2017Q1,Summer Sewald,West,medical,1985,2741.37,9226,United States,,GTX,1096,-0.042883212,1.049,93,2017Q1,
14PM641K,Cassey Cress,GTXPlusBasic,Gekko & Co,Won,12/7/2016,3/7/2017,1152,2017,2017Q1,Rocco Neubert,East,retail,1990,2520.83,3502,United States,,GTX,1096,0.051094891,1.152,90,2017Q1,
DSBGHOPN,Daniell Hammack,MGSpecial,Plussunin,Lost,12/7/2016,3/20/2017,0,2017,2017Q1,Rocco Neubert,East,retail,2003,1419.98,4018,United States,,MG,55,-1,0,103,2017Q1,
1YSOZLHF,Daniell Hammack,GTXPro,Umbrella Corporation,Won,12/7/2016,3/28/2017,4799,2017,2017Q1,Rocco Neubert,East,finance,1998,2022.14,5113,United States,,GTX,4821,-0.004563369,4.799,111,2017Q1,
E8RP9FRW,Gladys Colclough,MGSpecial,dambase,Won,12/7/2016,3/12/2017,51,2017,2017Q1,Melvin Marxen,Central,marketing,1995,2173.98,2928,United States,Inity,MG,55,-0.072727273,0.051,95,2017Q1,
787IRG9Q,Hayden Neloms,MGAdvanced,J-Texon,Won,12/7/2016,3/3/2017,3426,2017,2017Q1,Celia Rouche,West,retail,1989,1388.67,3583,United States,,MG,3393,0.009725906,3.426,86,2017Q1,
0TUS4NAC,Jonathan Berthelot,MGSpecial,Rangreen,Won,12/7/2016,3/11/2017,51,2017,2017Q1,Melvin Marxen,Central,technolgy,1987,2938.67,8775,Panama,,MG,55,-0.072727273,0.051,94,2017Q1,
FAJTQMUM,Kami Bicknell,GTXBasic,Finjob,Won,12/7/2016,3/20/2017,564,2017,2017Q1,Summer Sewald,West,employment,1988,2059.9,3644,United States,,GTX,550,0.025454545,0.564,103,2017Q1,
TWF0J0DF,Cecily Lampkin,GTXPlusPro,Isdom,Won,12/8/2016,3/1/2017,5882,2017,2017Q1,Dustin Brinkmann,Central,medical,2002,3178.24,4540,United States,,GTX,5482,0.072966071,5.882,83,2017Q1,
ICMXZOVL,Daniell Hammack,GTXPro,Stanredtax,Engaging,12/8/2016,,,,,Rocco Neubert,East,finance,1987,1698.2,3798,United States,,GTX,4821,,,,,388
UQ14O415,Donn Cantrell,GTXPro,Plussunin,Won,12/8/2016,3/20/2017,5059,2017,2017Q1,Rocco Neubert,East,retail,2003,1419.98,4018,United States,,GTX,4821,0.049367351,5.059,102,2017Q1,
IBEUTCSW,James Ascencio,MGAdvanced,,Engaging,12/8/2016,,,,,Summer Sewald,West,,,,,,,MG,3393,,,,,388
O3KC8QI8,Kami Bicknell,GTXPlusBasic,,Engaging,12/8/2016,,,,,Summer Sewald,West,,,,,,,GTX,1096,,,,,388
BOJSLNDG,Kami Bicknell,MGAdvanced,Singletechno,Won,12/8/2016,3/11/2017,3388,2017,2017Q1,Summer Sewald,West,retail,1996,2214.94,5374,United States,,MG,3393,-0.001473622,3.388,93,2017Q1,
WALNFJ70,Kary Hendrixson,GTXPlusPro,,Engaging,12/8/2016,,,,,Summer Sewald,West,,,,,,,GTX,5482,,,,,388
DASMR0EK,Markita Hansen,GTXPlusPro,Zoomit,Won,12/8/2016,3/10/2017,5410,2017,2017Q1,Celia Rouche,West,entertainment,1992,324.19,978,United States,,GTX,5482,-0.013133893,5.41,92,2017Q1,
A76M0OOH,Reed Clapper,GTXPlusBasic,Zathunicon,Won,12/8/2016,3/28/2017,978,2017,2017Q1,Rocco Neubert,East,retail,2010,71.12,144,United States,,GTX,1096,-0.107664234,0.978,110,2017Q1,
E1VKE2PH,Vicki Laflamme,MGSpecial,Scotfind,Won,12/8/2016,3/26/2017,54,2017,2017Q1,Celia Rouche,West,software,1996,6354.87,16780,United States,Bubba Gump,MG,55,-0.018181818,0.054,108,2017Q1,
SKY95DVG,Anna Snelling,MGSpecial,Betatech,Lost,12/9/2016,3/22/2017,0,2017,2017Q1,Dustin Brinkmann,Central,medical,1986,647.18,1185,Kenya,,MG,55,-1,0,103,2017Q1,
V5OK4V5I,Cassey Cress,GTXBasic,Bubba Gump,Won,12/9/2016,3/14/2017,549,2017,2017Q1,Rocco Neubert,East,software,2002,987.39,2253,United States,Bubba Gump,GTX,550,-0.001818182,0.549,95,2017Q1,
GJ4L5HHN,Corliss Cosme,GTXPlusBasic,Mathtouch,Won,12/9/2016,3/14/2017,1034,2017,2017Q1,Cara Losch,East,marketing,1984,3027.46,9516,Jordan,,GTX,1096,-0.056569343,1.034,95,2017Q1,
9R8JWY3J,Donn Cantrell,GTXPro,Vehement Capital Partners,Won,12/9/2016,3/3/2017,4998,2017,2017Q1,Rocco Neubert,East,finance,1993,646.1,883,United States,Golddex,GTX,4821,0.036714375,4.998,84,2017Q1,
0EOFVU05,Donn Cantrell,MGAdvanced,Ontomedia,Won,12/9/2016,3/28/2017,3421,2017,2017Q1,Rocco Neubert,East,employment,1997,882.12,2769,United States,,MG,3393,0.008252284,3.421,109,2017Q1,
HNHOPL7M,Kary Hendrixson,GTXPlusPro,Doncon,Won,12/9/2016,3/4/2017,5425,2017,2017Q1,Summer Sewald,West,technolgy,2010,587.72,1501,United States,,GTX,5482,-0.010397665,5.425,85,2017Q1,
Y0NYI17R,Vicki Laflamme,MGSpecial,Dalttechnology,Won,12/9/2016,3/15/2017,55,2017,2017Q1,Celia Rouche,West,software,2013,98.79,96,United States,Bubba Gump,MG,55,0,0.055,96,2017Q1,
R4F4RGAL,Violet Mclelland,MGAdvanced,Silis,Won,12/9/2016,3/14/2017,3558,2017,2017Q1,Cara Losch,East,medical,1994,2818.38,6290,United States,,MG,3393,0.048629531,3.558,95,2017Q1,
MNVMY83P,Cassey Cress,GTXPro,Plussunin,Engaging,12/10/2016,,,,,Rocco Neubert,East,retail,2003,1419.98,4018,United States,,GTX,4821,,,,,386
0ZHLQFGU,Kami Bicknell,GTXPro,Blackzim,Won,12/10/2016,3/22/2017,4839,2017,2017Q1,Summer Sewald,West,retail,2009,497.11,1588,United States,,GTX,4821,0.003733665,4.839,102,2017Q1,
40DPY158,Markita Hansen,MGSpecial,Hottechi,Won,12/10/2016,3/25/2017,47,2017,2017Q1,Celia Rouche,West,technolgy,1997,8170.38,16499,Korea,,MG,55,-0.145454545,0.047,105,2017Q1,
DP9E525R,Maureen Marcano,GTXPlusBasic,Fasehatice,Won,12/10/2016,3/24/2017,1007,2017,2017Q1,Summer Sewald,West,retail,1990,4968.91,7523,United States,,GTX,1096,-0.08120438,1.007,104,2017Q1,
DBDUMQQK,Niesha Huffines,MGSpecial,Inity,Won,12/10/2016,3/24/2017,48,2017,2017Q1,Melvin Marxen,Central,marketing,1986,2403.58,8801,United States,Inity,MG,55,-0.127272727,0.048,104,2017Q1,
CNBN12RL,Versie Hillebrand,MGSpecial,Treequote,Won,12/10/2016,3/7/2017,49,2017,2017Q1,Dustin Brinkmann,Central,telecommunications,1988,5266.09,8595,United States,Sonron,MG,55,-0.109090909,0.049,87,2017Q1,
OXL0YWEE,Violet Mclelland,GTXBasic,Mathtouch,Won,12/10/2016,3/18/2017,504,2017,2017Q1,Cara Losch,East,marketing,1984,3027.46,9516,Jordan,,GTX,550,-0.083636364,0.504,98,2017Q1,
ZOBJHMAF,Cassey Cress,MGAdvanced,,Engaging,12/11/2016,,,,,Rocco Neubert,East,,,,,,,MG,3393,,,,,385
KD6MB4AP,Elease Gluck,MGSpecial,,Engaging,12/11/2016,,,,,Celia Rouche,West,,,,,,,MG,55,,,,,385
5CSSZJF4,Jonathan Berthelot,GTXBasic,Finhigh,Won,12/11/2016,3/21/2017,543,2017,2017Q1,Melvin Marxen,Central,finance,2006,1102.43,1759,United States,,GTX,550,-0.012727273,0.543,100,2017Q1,
0XG8TOJF,Kary Hendrixson,GTXPlusPro,Fasehatice,Lost,12/11/2016,3/18/2017,0,2017,2017Q1,Summer Sewald,West,retail,1990,4968.91,7523,United States,,GTX,5482,-1,0,97,2017Q1,
IIS0O91J,Kary Hendrixson,GTXPro,Fasehatice,Won,12/11/2016,3/28/2017,5149,2017,2017Q1,Summer Sewald,West,retail,1990,4968.91,7523,United States,,GTX,4821,0.068035677,5.149,107,2017Q1,
2LP5SUR5,Lajuana Vencill,GTXBasic,Treequote,Lost,12/11/2016,3/9/2017,0,2017,2017Q1,Dustin Brinkmann,Central,telecommunications,1988,5266.09,8595,United States,Sonron,GTX,550,-1,0,88,2017Q1,
PYZZ3IS6,Markita Hansen,GTXPlusBasic,Blackzim,Won,12/11/2016,3/11/2017,1043,2017,2017Q1,Celia Rouche,West,retail,2009,497.11,1588,United States,,GTX,1096,-0.048357664,1.043,90,2017Q1,
5I4K5TQE,Cassey Cress,GTXPlusPro,Sumace,Lost,12/12/2016,3/9/2017,0,2017,2017Q1,Rocco Neubert,East,retail,2000,167.89,493,Romania,,GTX,5482,-1,0,87,2017Q1,
RV3LPOYP,James Ascencio,GTXBasic,Condax,Won,12/12/2016,3/29/2017,437,2017,2017Q1,Summer Sewald,West,medical,2017,4.54,9,United States,,GTX,550,-0.205454545,0.437,107,2017Q1,
A194RP0I,Rosalina Dieter,MGAdvanced,,Engaging,12/12/2016,,,,,Celia Rouche,West,,,,,,,MG,3393,,,,,384
1HVNTEPV,Rosie Papadopoulos,GTXPro,Kinnamplus,Won,12/12/2016,3/11/2017,4465,2017,2017Q1,Cara Losch,East,retail,2004,702.72,1831,United States,,GTX,4821,-0.073843601,4.465,89,2017Q1,
LC85AQ1I,Vicki Laflamme,GTXBasic,Konex,Won,12/12/2016,3/18/2017,443,2017,2017Q1,Celia Rouche,West,technolgy,1980,7708.38,13756,United States,,GTX,550,-0.194545455,0.443,96,2017Q1,
TBV972NP,Violet Mclelland,MGSpecial,Sumace,Lost,12/12/2016,3/23/2017,0,2017,2017Q1,Cara Losch,East,retail,2000,167.89,493,Romania,,MG,55,-1,0,101,2017Q1,
EJMX0EIJ,Darcel Schlecht,GTXPlusPro,Betatech,Won,12/13/2016,3/20/2017,4278,2017,2017Q1,Melvin Marxen,Central,medical,1986,647.18,1185,Kenya,,GTX,5482,-0.219627873,4.278,97,2017Q1,
VR9NYBOV,Garret Kinder,MGSpecial,Kinnamplus,Won,12/13/2016,3/6/2017,41,2017,2017Q1,Cara Losch,East,retail,2004,702.72,1831,United States,,MG,55,-0.254545455,0.041,83,2017Q1,
3U25FK08,Jonathan Berthelot,GTXBasic,Isdom,Won,12/13/2016,3/28/2017,519,2017,2017Q1,Melvin Marxen,Central,medical,2002,3178.24,4540,United States,,GTX,550,-0.056363636,0.519,105,2017Q1,
KV2OFRJT,Kami Bicknell,GTXPro,,Engaging,12/13/2016,,,,,Summer Sewald,West,,,,,,,GTX,4821,,,,,383
CRLK4Z1P,Maureen Marcano,GTXBasic,Kan-code,Won,12/13/2016,3/4/2017,524,2017,2017Q1,Summer Sewald,West,software,1982,11698.03,34288,United States,,GTX,550,-0.047272727,0.524,81,2017Q1,
OGENAT0L,Zane Levy,GTXBasic,Singletechno,Won,12/13/2016,3/27/2017,552,2017,2017Q1,Summer Sewald,West,retail,1996,2214.94,5374,United States,,GTX,550,0.003636364,0.552,104,2017Q1,
F57JWIDF,Gladys Colclough,GTXPlusBasic,Konmatfix,Won,12/14/2016,3/2/2017,970,2017,2017Q1,Melvin Marxen,Central,marketing,1985,375.43,1190,United States,,GTX,1096,-0.114963504,0.97,78,2017Q1,
ERFRHR3Z,Hayden Neloms,MGAdvanced,,Engaging,12/14/2016,,,,,Celia Rouche,West,,,,,,,MG,3393,,,,,382
J53D8EOL,Kary Hendrixson,GTXPlusBasic,Hottechi,Engaging,12/14/2016,,,,,Summer Sewald,West,technolgy,1997,8170.38,16499,Korea,,GTX,1096,,,,,382
LF8JZ3Q5,Kary Hendrixson,GTXPlusBasic,Hatfan,Won,12/14/2016,3/13/2017,1046,2017,2017Q1,Summer Sewald,West,services,1982,792.46,1299,United States,,GTX,1096,-0.045620438,1.046,89,2017Q1,
MRGBSMQ5,Kary Hendrixson,GTXPlusBasic,Sunnamplex,Won,12/14/2016,3/14/2017,988,2017,2017Q1,Summer Sewald,West,marketing,2008,894.37,1593,Poland,,GTX,1096,-0.098540146,0.988,90,2017Q1,
CBAV8ZJL,Lajuana Vencill,GTXBasic,Codehow,Won,12/14/2016,3/22/2017,547,2017,2017Q1,Dustin Brinkmann,Central,software,1998,2714.9,2641,United States,Acme Corporation,GTX,550,-0.005454545,0.547,98,2017Q1,
J32XDDAW,Markita Hansen,GTXBasic,,Engaging,12/14/2016,,,,,Celia Rouche,West,,,,,,,GTX,550,,,,,382
NN4DWBVN,Maureen Marcano,GTXPro,Singletechno,Lost,12/14/2016,3/4/2017,0,2017,2017Q1,Summer Sewald,West,retail,1996,2214.94,5374,United States,,GTX,4821,-1,0,80,2017Q1,
6JXHEZYK,Versie Hillebrand,MGSpecial,Isdom,Won,12/14/2016,3/31/2017,54,2017,2017Q1,Dustin Brinkmann,Central,medical,2002,3178.24,4540,United States,,MG,55,-0.018181818,0.054,107,2017Q1,
WDHNR2EI,Violet Mclelland,MGSpecial,Silis,Won,12/14/2016,3/20/2017,57,2017,2017Q1,Cara Losch,East,medical,1994,2818.38,6290,United States,,MG,55,0.036363636,0.057,96,2017Q1,
4K750D6F,Violet Mclelland,MGSpecial,Yearin,Won,12/14/2016,3/18/2017,55,2017,2017Q1,Cara Losch,East,retail,2005,2261.05,3851,United States,,MG,55,0,0.055,94,2017Q1,
94GI0ZJ7,Anna Snelling,GTXPlusPro,Stanredtax,Won,12/15/2016,3/15/2017,5765,2017,2017Q1,Dustin Brinkmann,Central,finance,1987,1698.2,3798,United States,,GTX,5482,0.051623495,5.765,90,2017Q1,
TODG6DEK,Daniell Hammack,GTXBasic,Bioplex,Won,12/15/2016,3/16/2017,639,2017,2017Q1,Rocco Neubert,East,medical,1991,326.82,1016,United States,,GTX,550,0.161818182,0.639,91,2017Q1,
G0ECB8FS,Kary Hendrixson,GTXPro,Labdrill,Won,12/15/2016,3/15/2017,5100,2017,2017Q1,Summer Sewald,West,medical,1985,2741.37,9226,United States,,GTX,4821,0.057871811,5.1,90,2017Q1,
1ZDDZD8B,Markita Hansen,MGSpecial,,Engaging,12/15/2016,,,,,Celia Rouche,West,,,,,,,MG,55,,,,,381
96MZYUY0,Vicki Laflamme,GTXPro,Fasehatice,Won,12/15/2016,3/7/2017,4906,2017,2017Q1,Celia Rouche,West,retail,1990,4968.91,7523,United States,,GTX,4821,0.017631197,4.906,82,2017Q1,
EZVKSQ9C,Boris Faz,GTXPlusPro,Genco Pura Olive Oil Company,Engaging,12/16/2016,,,,,Rocco Neubert,East,retail,2007,894.33,1635,Italy,,GTX,5482,,,,,380
RJYG004O,Daniell Hammack,GTXBasic,Domzoom,Engaging,12/16/2016,,,,,Rocco Neubert,East,entertainment,1998,217.87,551,United States,,GTX,550,,,,,380
JZOKHHWN,Donn Cantrell,GTXPlusBasic,Opentech,Won,12/16/2016,3/7/2017,1037,2017,2017Q1,Rocco Neubert,East,finance,1994,355.23,853,United States,,GTX,1096,-0.053832117,1.037,81,2017Q1,
EH6I67I0,James Ascencio,GTXBasic,Plexzap,Won,12/16/2016,3/15/2017,537,2017,2017Q1,Summer Sewald,West,retail,2001,2437.85,4874,United States,,GTX,550,-0.023636364,0.537,89,2017Q1,
JUUXF02Z,Kary Hendrixson,GTXPro,Hatfan,Won,12/16/2016,3/9/2017,4694,2017,2017Q1,Summer Sewald,West,services,1982,792.46,1299,United States,,GTX,4821,-0.026343082,4.694,83,2017Q1,
OT87JDWO,Lajuana Vencill,GTXBasic,Konmatfix,Won,12/16/2016,3/24/2017,560,2017,2017Q1,Dustin Brinkmann,Central,marketing,1985,375.43,1190,United States,,GTX,550,0.018181818,0.56,98,2017Q1,
YHKT6YJ7,Moses Frase,GTXBasic,dambase,Won,12/16/2016,3/13/2017,589,2017,2017Q1,Dustin Brinkmann,Central,marketing,1995,2173.98,2928,United States,Inity,GTX,550,0.070909091,0.589,87,2017Q1,
H78I3TAY,Reed Clapper,GTXBasic,Mathtouch,Won,12/16/2016,3/14/2017,493,2017,2017Q1,Rocco Neubert,East,marketing,1984,3027.46,9516,Jordan,,GTX,550,-0.103636364,0.493,88,2017Q1,
1ROC43JK,Versie Hillebrand,MGSpecial,Betatech,Won,12/16/2016,3/8/2017,50,2017,2017Q1,Dustin Brinkmann,Central,medical,1986,647.18,1185,Kenya,,MG,55,-0.090909091,0.05,82,2017Q1,
LPZLQL48,Vicki Laflamme,GTXBasic,Y-corporation,Won,12/16/2016,3/28/2017,492,2017,2017Q1,Celia Rouche,West,employment,1983,2871.35,9561,United States,,GTX,550,-0.105454545,0.492,102,2017Q1,
PYOFK7ZD,Cassey Cress,GTXBasic,,Engaging,12/17/2016,,,,,Rocco Neubert,East,,,,,,,GTX,550,,,,,379
DWUXMAGZ,Corliss Cosme,GTXPlusPro,,Engaging,12/17/2016,,,,,Cara Losch,East,,,,,,,GTX,5482,,,,,379
3KR50X38,Corliss Cosme,GTXPlusBasic,Konex,Won,12/17/2016,3/13/2017,1255,2017,2017Q1,Cara Losch,East,technolgy,1980,7708.38,13756,United States,,GTX,1096,0.145072993,1.255,86,2017Q1,
Q3WLHRE9,Darcel Schlecht,GTXBasic,Statholdings,Won,12/17/2016,3/4/2017,463,2017,2017Q1,Melvin Marxen,Central,employment,1997,291.27,586,United States,,GTX,550,-0.158181818,0.463,77,2017Q1,
IX7UEOAP,Donn Cantrell,GTXPlusBasic,Initech,Lost,12/17/2016,3/27/2017,0,2017,2017Q1,Rocco Neubert,East,telecommunications,1994,6395.05,20275,United States,,GTX,1096,-1,0,100,2017Q1,
NQU62K1H,Donn Cantrell,GTXBasic,Zencorporation,Won,12/17/2016,3/12/2017,605,2017,2017Q1,Rocco Neubert,East,technolgy,2011,40.79,142,China,,GTX,550,0.1,0.605,85,2017Q1,
NAQKOU0T,Hayden Neloms,GTXPlusBasic,Fasehatice,Won,12/17/2016,3/20/2017,1315,2017,2017Q1,Celia Rouche,West,retail,1990,4968.91,7523,United States,,GTX,1096,0.199817518,1.315,93,2017Q1,
I3V3GUAI,Lajuana Vencill,GTXBasic,Zumgoity,Won,12/17/2016,3/2/2017,559,2017,2017Q1,Dustin Brinkmann,Central,medical,1984,441.08,1210,United States,,GTX,550,0.016363636,0.559,75,2017Q1,
