opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,engage_quarter,year,quarter,manager,regional_office,sector,year_established,revenue,employees,office_location,subsidiary_of,series,sales_price,profit_margin,close_value_k,days_to_close,regional_office_initial,manager_initials,sales_agent_initials,engage_date_formatted,new_opportunity_id,engage_week_number,close_week_number,Central_Cat,East_Cat,West_Cat,Client_Region
VDIU10RV,Markita Hansen,MGSpecial,Lexiqvolax,Engaging,2016-11-23,2017-12-31,,2016Q4,,,Celia Rouche,West,medical,2004.0,1618.89,3889.0,United States,,MG,55,,,403.0,W,CR,MH,20161123,W/CR/MH2,47,52,support,support,primary,West Core
BZCBQ514,Markita Hansen,GTXBasic,Y-corporation,Won,2016-11-23,2017-03-01,523.0,2016Q4,2017.0,2017Q1,Celia Rouche,West,employment,1983.0,2871.35,9561.0,United States,,GTX,550,-0.049090909090909074,0.523,98.0,W,CR,MH,20161123,W/CR/MH3,47,9,support,support,primary,West Core
HEE6P0QH,Anna Snelling,MGAdvanced,Statholdings,Won,2016-11-24,2017-03-25,3647.0,2016Q4,2017.0,2017Q1,Dustin Brinkmann,Central,employment,1997.0,291.27,586.0,United States,,MG,3393,0.0748600058944886,3.647,121.0,C,DB,AS,20161124,C/DB/AS4,47,12,primary,support,support,Central Core
L8CHRJ2B,Cassey Cress,MGAdvanced,Umbrella Corporation,Won,2016-11-24,2017-03-01,4200.0,2016Q4,2017.0,2017Q1,Rocco Neubert,East,finance,1998.0,2022.14,5113.0,United States,,MG,3393,0.23784261715296195,4.2,97.0,E,RN,CC,20161124,E/RN/CC2,47,9,support,primary,support,East Core
579LZ3F9,Daniell Hammack,GTXPlusBasic,J-Texon,Engaging,2016-11-24,2017-12-31,,2016Q4,,,Rocco Neubert,East,retail,1989.0,1388.67,3583.0,United States,,GTX,1096,,,402.0,E,RN,DH,20161124,E/RN/DH2,47,52,support,support,primary,West Core
SU8JNMP4,Kami Bicknell,GTXPlusBasic,Bubba Gump,Engaging,2016-11-24,2017-12-31,,2016Q4,,,Summer Sewald,West,software,2002.0,987.39,2253.0,United States,Bubba Gump,GTX,1096,,,402.0,W,SS,KB,20161124,W/SS/KB6,47,52,support,primary,support,East Core
V2X2KMUR,Kami Bicknell,GTXPlusBasic,Faxquote,Won,2016-11-24,2017-03-28,1059.0,2016Q4,2017.0,2017Q1,Summer Sewald,West,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,GTX,1096,-0.033759124087591186,1.059,124.0,W,SS,KB,20161124,W/SS/KB7,47,13,support,support,primary,West Core
AJIPJP75,Marty Freudenburg,GTXPlusBasic,Codehow,Lost,2016-11-24,2017-03-05,0.0,2016Q4,2017.0,2017Q1,Melvin Marxen,Central,software,1998.0,2714.9,2641.0,United States,Acme Corporation,GTX,1096,-1.0,0.0,101.0,C,MM,MF,20161124,C/MM/MF5,47,9,primary,support,support,Central Core
NYVA2G6U,Versie Hillebrand,MGSpecial,Dontechi,Won,2016-11-24,2017-03-02,57.0,2016Q4,2017.0,2017Q1,Dustin Brinkmann,Central,software,1982.0,4618.0,10083.0,United States,,MG,55,0.036363636363636376,0.057,98.0,C,DB,VH,20161124,C/DB/VH6,47,9,primary,support,support,Central Core
FF45BXTL,Vicki Laflamme,MGAdvanced,Konex,Won,2016-11-24,2017-03-27,3671.0,2016Q4,2017.0,2017Q1,Celia Rouche,West,technolgy,1980.0,7708.38,13756.0,United States,,MG,3393,0.08193339227821994,3.671,123.0,W,CR,VL,20161124,W/CR/VL3,47,13,support,split2,split2,East-West Split
TTA9LYBS,Anna Snelling,MGSpecial,Treequote,Won,2016-11-25,2017-03-01,58.0,2016Q4,2017.0,2017Q1,Dustin Brinkmann,Central,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,MG,55,0.05454545454545445,0.058,96.0,C,DB,AS,20161125,C/DB/AS5,47,9,primary,support,support,Central Core
PAGZQH8L,Cecily Lampkin,MGAdvanced,Treequote,Won,2016-11-25,2017-03-06,3956.0,2016Q4,2017.0,2017Q1,Dustin Brinkmann,Central,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,MG,3393,0.16592985558502793,3.956,101.0,C,DB,CL,20161125,C/DB/CL1,47,10,primary,support,support,Central Core
J7YF6DS7,Corliss Cosme,GTXPlusPro,Betasoloin,Won,2016-11-25,2017-03-01,5964.0,2016Q4,2017.0,2017Q1,Cara Losch,East,medical,1999.0,251.41,495.0,United States,,GTX,5482,0.08792411528639188,5.964,96.0,E,CL,CC,20161125,E/CL/CC4,47,9,support,primary,support,East Core
S5IXY4Z9,Corliss Cosme,GTXPro,Betasoloin,Won,2016-11-25,2017-03-06,4570.0,2016Q4,2017.0,2017Q1,Cara Losch,East,medical,1999.0,251.41,495.0,United States,,GTX,4821,-0.05206388716034016,4.57,101.0,E,CL,CC,20161125,E/CL/CC5,47,10,support,primary,support,East Core
JQBJMETQ,Darcel Schlecht,MGSpecial,Domzoom,Won,2016-11-25,2017-03-27,49.0,2016Q4,2017.0,2017Q1,Melvin Marxen,Central,entertainment,1998.0,217.87,551.0,United States,,MG,55,-0.10909090909090913,0.049,122.0,C,MM,DS,20161125,C/MM/DS11,47,13,primary,support,support,Central Core
0LVWSWEW,Violet Mclelland,MGSpecial,Donquadtech,Won,2016-11-25,2017-03-06,65.0,2016Q4,2017.0,2017Q1,Cara Losch,East,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,MG,55,0.18181818181818188,0.065,101.0,E,CL,VM,20161125,E/CL/VM3,47,10,support,primary,support,East Core
K53BC1T9,Anna Snelling,MGSpecial,Domzoom,Lost,2016-11-26,2017-03-27,0.0,2016Q4,2017.0,2017Q1,Dustin Brinkmann,Central,entertainment,1998.0,217.87,551.0,United States,,MG,55,-1.0,0.0,121.0,C,DB,AS,20161126,C/DB/AS6,47,13,primary,support,support,Central Core
D40N5I9Y,Darcel Schlecht,GTXPro,Finhigh,Won,2016-11-26,2017-03-08,4739.0,2016Q4,2017.0,2017Q1,Melvin Marxen,Central,finance,2006.0,1102.43,1759.0,United States,,GTX,4821,-0.017008919311346182,4.739,102.0,C,MM,DS,20161126,C/MM/DS12,47,10,primary,support,support,Central Core
051QTX8Z,Niesha Huffines,GTXPlusBasic,Globex Corporation,Won,2016-11-26,2017-03-21,1080.0,2016Q4,2017.0,2017Q1,Melvin Marxen,Central,technolgy,2000.0,1223.72,2497.0,Norway,,GTX,1096,-0.014598540145985384,1.08,115.0,C,MM,NH,20161126,C/MM/NH4,47,12,primary,support,support,Central Core
5D2XH04S,Reed Clapper,MGSpecial,Plussunin,Won,2016-11-26,2017-03-12,57.0,2016Q4,2017.0,2017Q1,Rocco Neubert,East,retail,2003.0,1419.98,4018.0,United States,,MG,55,0.036363636363636376,0.057,106.0,E,RN,RC,20161126,E/RN/RC2,47,10,support,primary,support,East Core
V9E582SK,Garret Kinder,GTXBasic,Konex,Won,2016-11-27,2017-03-16,469.0,2016Q4,2017.0,2017Q1,Cara Losch,East,technolgy,1980.0,7708.38,13756.0,United States,,GTX,550,-0.14727272727272722,0.469,109.0,E,CL,GK,20161127,E/CL/GK2,47,11,support,split2,split2,East-West Split
UK0LEZRJ,Kary Hendrixson,GTXBasic,Condax,Won,2016-11-27,2017-03-03,532.0,2016Q4,2017.0,2017Q1,Summer Sewald,West,medical,2017.0,4.54,9.0,United States,,GTX,550,-0.032727272727272716,0.532,96.0,W,SS,KH,20161127,W/SS/KH4,47,9,split3,split3,split3,Split3
PFFHM7HR,Markita Hansen,MGAdvanced,Opentech,Engaging,2016-11-27,2017-12-31,,2016Q4,,,Celia Rouche,West,finance,1994.0,355.23,853.0,United States,,MG,3393,,,399.0,W,CR,MH,20161127,W/CR/MH4,47,52,support,primary,support,East Core
IT10CFQH,Rosalina Dieter,GTXBasic,Konex,Won,2016-11-27,2017-03-26,538.0,2016Q4,2017.0,2017Q1,Celia Rouche,West,technolgy,1980.0,7708.38,13756.0,United States,,GTX,550,-0.021818181818181848,0.538,119.0,W,CR,RD,20161127,W/CR/RD5,47,12,support,split2,split2,East-West Split
8VKD2CCH,Rosie Papadopoulos,GTXPro,Massive Dynamic,Won,2016-11-27,2017-03-21,4829.0,2016Q4,2017.0,2017Q1,Cara Losch,East,entertainment,1989.0,665.06,1095.0,United States,Massive Dynamic,GTX,4821,0.0016594067620825381,4.829,114.0,E,CL,RP,20161127,E/CL/RP3,47,12,support,primary,support,East Core
2XQAKBXH,Zane Levy,GTXPlusPro,Doncon,Won,2016-11-27,2017-03-11,5370.0,2016Q4,2017.0,2017Q1,Summer Sewald,West,technolgy,2010.0,587.72,1501.0,United States,,GTX,5482,-0.020430499817584824,5.37,104.0,W,SS,ZL,20161127,W/SS/ZL3,47,10,support,support,primary,West Core
7G7YLGJO,Zane Levy,GTXPlusPro,Hatfan,Won,2016-11-27,2017-03-21,6499.0,2016Q4,2017.0,2017Q1,Summer Sewald,West,services,1982.0,792.46,1299.0,United States,,GTX,5482,0.18551623495074798,6.499,114.0,W,SS,ZL,20161127,W/SS/ZL4,47,12,support,support,primary,West Core
GCA97W27,Darcel Schlecht,GTXPlusBasic,Genco Pura Olive Oil Company,Won,2016-11-28,2017-03-06,1161.0,2016Q4,2017.0,2017Q1,Melvin Marxen,Central,retail,2007.0,894.33,1635.0,Italy,,GTX,1096,0.05930656934306566,1.161,98.0,C,MM,DS,20161128,C/MM/DS13,48,10,primary,support,support,Central Core
K8FUZHOG,Kary Hendrixson,GTXBasic,Scotfind,Won,2016-11-28,2017-03-26,576.0,2016Q4,2017.0,2017Q1,Summer Sewald,West,software,1996.0,6354.87,16780.0,United States,Bubba Gump,GTX,550,0.047272727272727355,0.576,118.0,W,SS,KH,20161128,W/SS/KH5,48,12,support,support,primary,West Core
5WJZMULK,Maureen Marcano,GTXPlusBasic,Hatfan,Won,2016-11-28,2017-03-19,979.0,2016Q4,2017.0,2017Q1,Summer Sewald,West,services,1982.0,792.46,1299.0,United States,,GTX,1096,-0.10675182481751821,0.979,111.0,W,SS,MM,20161128,W/SS/MM6,48,11,support,support,primary,West Core
ZPYD4T9W,Versie Hillebrand,MGSpecial,Stanredtax,Won,2016-11-28,2017-03-07,43.0,2016Q4,2017.0,2017Q1,Dustin Brinkmann,Central,finance,1987.0,1698.2,3798.0,United States,,MG,55,-0.21818181818181814,0.043,99.0,C,DB,VH,20161128,C/DB/VH7,48,10,primary,support,support,Central Core
KE9ZEDS8,Gladys Colclough,MGSpecial,Scottech,Won,2016-11-29,2017-03-07,57.0,2016Q4,2017.0,2017Q1,Melvin Marxen,Central,marketing,2012.0,45.39,100.0,United States,Inity,MG,55,0.036363636363636376,0.057,98.0,C,MM,GC,20161129,C/MM/GC4,48,10,primary,support,support,Central Core
7KK0HQ4C,Lajuana Vencill,MGSpecial,Ron-tech,Lost,2016-11-29,2017-03-28,0.0,2016Q4,2017.0,2017Q1,Dustin Brinkmann,Central,medical,1992.0,3922.42,6837.0,United States,,MG,55,-1.0,0.0,119.0,C,DB,LV,20161129,C/DB/LV5,48,13,primary,support,support,Central Core
FP7014Z0,Lajuana Vencill,GTXPlusBasic,Funholding,Won,2016-11-29,2017-03-12,948.0,2016Q4,2017.0,2017Q1,Dustin Brinkmann,Central,finance,1991.0,2819.5,7227.0,United States,Golddex,GTX,1096,-0.13503649635036497,0.948,103.0,C,DB,LV,20161129,C/DB/LV6,48,10,primary,support,support,Central Core
N4HFHDMW,Wilburn Farren,MGAdvanced,Plussunin,Won,2016-11-29,2017-03-10,3012.0,2016Q4,2017.0,2017Q1,Cara Losch,East,retail,2003.0,1419.98,4018.0,United States,,MG,3393,-0.11229000884173301,3.012,101.0,E,CL,WF,20161129,E/CL/WF2,48,10,support,primary,support,East Core
2HFLKREC,Cassey Cress,MGAdvanced,Zotware,Won,2016-11-30,2017-03-15,3665.0,2016Q4,2017.0,2017Q1,Rocco Neubert,East,software,1979.0,4478.47,13809.0,United States,,MG,3393,0.0801650456822871,3.665,105.0,E,RN,CC,20161130,E/RN/CC3,48,11,support,primary,support,East Core
7JVTTVCO,Violet Mclelland,GTXBasic,Gekko & Co,Won,2016-11-30,2017-03-24,564.0,2016Q4,2017.0,2017Q1,Cara Losch,East,retail,1990.0,2520.83,3502.0,United States,,GTX,550,0.025454545454545396,0.564,114.0,E,CL,VM,20161130,E/CL/VM4,48,12,support,primary,support,East Core
3X13866U,Anna Snelling,GTXPlusBasic,dambase,Lost,2016-12-01,2017-03-06,0.0,2016Q4,2017.0,2017Q1,Dustin Brinkmann,Central,marketing,1995.0,2173.98,2928.0,United States,Inity,GTX,1096,-1.0,0.0,95.0,C,DB,AS,20161201,C/DB/AS7,48,10,primary,support,support,Central Core
7LE19SYE,Cassey Cress,MGAdvanced,Initech,Won,2016-12-01,2017-03-22,3463.0,2016Q4,2017.0,2017Q1,Rocco Neubert,East,telecommunications,1994.0,6395.05,20275.0,United States,,MG,3393,0.020630710285882703,3.463,111.0,E,RN,CC,20161201,E/RN/CC4,48,12,support,primary,support,East Core
J5V2M7Y1,Corliss Cosme,GTXBasic,Gekko & Co,Won,2016-12-01,2017-03-26,513.0,2016Q4,2017.0,2017Q1,Cara Losch,East,retail,1990.0,2520.83,3502.0,United States,,GTX,550,-0.06727272727272726,0.513,115.0,E,CL,CC,20161201,E/CL/CC6,48,12,support,primary,support,East Core
41MURAI5,Corliss Cosme,GTXBasic,Konex,Won,2016-12-01,2017-03-28,590.0,2016Q4,2017.0,2017Q1,Cara Losch,East,technolgy,1980.0,7708.38,13756.0,United States,,GTX,550,0.07272727272727275,0.59,117.0,E,CL,CC,20161201,E/CL/CC7,48,13,support,split2,split2,East-West Split
QHI8WRIA,Darcel Schlecht,GTXPro,Dontechi,Won,2016-12-01,2017-03-30,4511.0,2016Q4,2017.0,2017Q1,Melvin Marxen,Central,software,1982.0,4618.0,10083.0,United States,,GTX,4821,-0.06430201203069907,4.511,119.0,C,MM,DS,20161201,C/MM/DS14,48,13,primary,support,support,Central Core
AJXAXV4W,Lajuana Vencill,MGAdvanced,Finhigh,Lost,2016-12-01,2017-03-02,0.0,2016Q4,2017.0,2017Q1,Dustin Brinkmann,Central,finance,2006.0,1102.43,1759.0,United States,,MG,3393,-1.0,0.0,91.0,C,DB,LV,20161201,C/DB/LV7,48,9,primary,support,support,Central Core
VPDXX5PJ,Niesha Huffines,GTXBasic,Cancity,Won,2016-12-01,2017-03-26,546.0,2016Q4,2017.0,2017Q1,Melvin Marxen,Central,retail,2001.0,718.62,2448.0,United States,,GTX,550,-0.0072727272727273196,0.546,115.0,C,MM,NH,20161201,C/MM/NH5,48,12,primary,support,support,Central Core
PZB9NUK8,Vicki Laflamme,MGSpecial,Y-corporation,Won,2016-12-01,2017-03-05,46.0,2016Q4,2017.0,2017Q1,Celia Rouche,West,employment,1983.0,2871.35,9561.0,United States,,MG,55,-0.1636363636363637,0.046,94.0,W,CR,VL,20161201,W/CR/VL4,48,9,support,support,primary,West Core
A0ANOYPF,Darcel Schlecht,GTXPro,Ron-tech,Won,2016-12-02,2017-03-09,4891.0,2016Q4,2017.0,2017Q1,Melvin Marxen,Central,medical,1992.0,3922.42,6837.0,United States,,GTX,4821,0.014519809168222375,4.891,97.0,C,MM,DS,20161202,C/MM/DS15,48,10,primary,support,support,Central Core
0P4AAPYX,Hayden Neloms,GTXPlusBasic,Golddex,Won,2016-12-02,2017-03-03,1040.0,2016Q4,2017.0,2017Q1,Celia Rouche,West,finance,2008.0,52.5,165.0,United States,Golddex,GTX,1096,-0.051094890510948954,1.04,91.0,W,CR,HN,20161202,W/CR/HN4,48,9,support,support,primary,West Core
O6T5WC3W,Hayden Neloms,GTXPlusBasic,Sonron,Won,2016-12-02,2017-03-04,1108.0,2016Q4,2017.0,2017Q1,Celia Rouche,West,telecommunications,1999.0,1699.85,5108.0,United States,Sonron,GTX,1096,0.010948905109489093,1.108,92.0,W,CR,HN,20161202,W/CR/HN5,48,9,support,support,primary,West Core
0NO04P6C,Hayden Neloms,MGSpecial,Nam-zim,Won,2016-12-02,2017-03-04,59.0,2016Q4,2017.0,2017Q1,Celia Rouche,West,services,1987.0,405.59,1179.0,Brazil,Warephase,MG,55,0.07272727272727275,0.059,92.0,W,CR,HN,20161202,W/CR/HN6,48,9,support,support,primary,West Core
22OFSXBT,Jonathan Berthelot,GTXPro,Statholdings,Won,2016-12-02,2017-03-30,5406.0,2016Q4,2017.0,2017Q1,Melvin Marxen,Central,employment,1997.0,291.27,586.0,United States,,GTX,4821,0.12134411947728685,5.406,118.0,C,MM,JB,20161202,C/MM/JB1,48,13,primary,support,support,Central Core
MRXZTMM6,Kary Hendrixson,GTXBasic,Cheers,Won,2016-12-02,2017-03-20,515.0,2016Q4,2017.0,2017Q1,Summer Sewald,West,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,GTX,550,-0.0636363636363636,0.515,108.0,W,SS,KH,20161202,W/SS/KH6,48,12,support,support,primary,West Core
LGI8QEC2,Moses Frase,GTXBasic,Treequote,Won,2016-12-02,2017-03-06,583.0,2016Q4,2017.0,2017Q1,Dustin Brinkmann,Central,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,GTX,550,0.06000000000000005,0.583,94.0,C,DB,MF,20161202,C/DB/MF4,48,10,primary,support,support,Central Core
6KZ0NCFX,Versie Hillebrand,MGSpecial,Funholding,Won,2016-12-02,2017-03-14,54.0,2016Q4,2017.0,2017Q1,Dustin Brinkmann,Central,finance,1991.0,2819.5,7227.0,United States,Golddex,MG,55,-0.018181818181818188,0.054,102.0,C,DB,VH,20161202,C/DB/VH8,48,11,primary,support,support,Central Core
3SF8O9S6,Vicki Laflamme,MGSpecial,Plusstrip,Won,2016-12-02,2017-03-27,60.0,2016Q4,2017.0,2017Q1,Celia Rouche,West,entertainment,2002.0,349.81,315.0,United States,,MG,55,0.09090909090909083,0.06,115.0,W,CR,VL,20161202,W/CR/VL5,48,13,support,support,primary,West Core
CNM0H9FR,Zane Levy,GTXBasic,,Engaging,2016-12-02,2017-12-31,,2016Q4,,,Summer Sewald,West,,,,,,,GTX,550,,,394.0,W,SS,ZL,20161202,W/SS/ZL5,48,52,,,,Other
XK668R7C,Darcel Schlecht,GTXBasic,Dontechi,Lost,2016-12-03,2017-03-12,0.0,2016Q4,2017.0,2017Q1,Melvin Marxen,Central,software,1982.0,4618.0,10083.0,United States,,GTX,550,-1.0,0.0,99.0,C,MM,DS,20161203,C/MM/DS16,48,10,primary,support,support,Central Core
TZCAQWL3,Darcel Schlecht,GTXPro,Funholding,Lost,2016-12-03,2017-03-19,0.0,2016Q4,2017.0,2017Q1,Melvin Marxen,Central,finance,1991.0,2819.5,7227.0,United States,Golddex,GTX,4821,-1.0,0.0,106.0,C,MM,DS,20161203,C/MM/DS17,48,11,primary,support,support,Central Core
BADC6A9H,Darcel Schlecht,GTXBasic,Globex Corporation,Won,2016-12-03,2017-03-23,516.0,2016Q4,2017.0,2017Q1,Melvin Marxen,Central,technolgy,2000.0,1223.72,2497.0,Norway,,GTX,550,-0.06181818181818177,0.516,110.0,C,MM,DS,20161203,C/MM/DS18,48,12,primary,support,support,Central Core
B8E0UUZR,Darcel Schlecht,GTXPro,Rangreen,Won,2016-12-03,2017-03-22,4829.0,2016Q4,2017.0,2017Q1,Melvin Marxen,Central,technolgy,1987.0,2938.67,8775.0,Panama,,GTX,4821,0.0016594067620825381,4.829,109.0,C,MM,DS,20161203,C/MM/DS19,48,12,primary,support,support,Central Core
I043RXJV,Moses Frase,GTXPlusBasic,Dontechi,Lost,2016-12-03,2017-03-17,0.0,2016Q4,2017.0,2017Q1,Dustin Brinkmann,Central,software,1982.0,4618.0,10083.0,United States,,GTX,1096,-1.0,0.0,104.0,C,DB,MF,20161203,C/DB/MF5,48,11,primary,support,support,Central Core
MWWB44CC,Reed Clapper,GTXPlusBasic,Donquadtech,Won,2016-12-03,2017-03-02,950.0,2016Q4,2017.0,2017Q1,Rocco Neubert,East,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,GTX,1096,-0.13321167883211682,0.95,89.0,E,RN,RC,20161203,E/RN/RC3,48,9,support,primary,support,East Core
HBTINPDG,Vicki Laflamme,GTXPlusBasic,Xx-holding,Lost,2016-12-03,2017-03-09,0.0,2016Q4,2017.0,2017Q1,Celia Rouche,West,finance,1993.0,7537.24,20293.0,United States,,GTX,1096,-1.0,0.0,96.0,W,CR,VL,20161203,W/CR/VL6,48,10,support,support,primary,West Core
DZ3KHZSX,Corliss Cosme,GTXBasic,Initech,Won,2016-12-04,2017-03-20,513.0,2016Q4,2017.0,2017Q1,Cara Losch,East,telecommunications,1994.0,6395.05,20275.0,United States,,GTX,550,-0.06727272727272726,0.513,106.0,E,CL,CC,20161204,E/CL/CC8,48,12,support,primary,support,East Core
3W1K7X5F,Darcel Schlecht,GTXPro,Condax,Lost,2016-12-04,2017-03-09,0.0,2016Q4,2017.0,2017Q1,Melvin Marxen,Central,medical,2017.0,4.54,9.0,United States,,GTX,4821,-1.0,0.0,95.0,C,MM,DS,20161204,C/MM/DS20,48,10,split3,split3,split3,Split3
45A57X68,Darcel Schlecht,GTXPlusPro,Ron-tech,Won,2016-12-04,2017-03-12,5522.0,2016Q4,2017.0,2017Q1,Melvin Marxen,Central,medical,1992.0,3922.42,6837.0,United States,,GTX,5482,0.007296607077708961,5.522,98.0,C,MM,DS,20161204,C/MM/DS21,48,10,primary,support,support,Central Core
9SLYC4TR,Gladys Colclough,MGSpecial,Cancity,Won,2016-12-04,2017-03-09,56.0,2016Q4,2017.0,2017Q1,Melvin Marxen,Central,retail,2001.0,718.62,2448.0,United States,,MG,55,0.018181818181818077,0.056,95.0,C,MM,GC,20161204,C/MM/GC5,48,10,primary,support,support,Central Core
JLWKWQYC,James Ascencio,GTXPro,Doncon,Won,2016-12-04,2017-03-08,5673.0,2016Q4,2017.0,2017Q1,Summer Sewald,West,technolgy,2010.0,587.72,1501.0,United States,,GTX,4821,0.1767268201617922,5.673,94.0,W,SS,JA,20161204,W/SS/JA6,48,10,support,support,primary,West Core
7QC6FOKW,Kami Bicknell,GTXBasic,Xx-holding,Won,2016-12-04,2017-03-10,598.0,2016Q4,2017.0,2017Q1,Summer Sewald,West,finance,1993.0,7537.24,20293.0,United States,,GTX,550,0.08727272727272717,0.598,96.0,W,SS,KB,20161204,W/SS/KB8,48,10,support,support,primary,West Core
XA184CMW,Marty Freudenburg,GTXPlusPro,Rangreen,Won,2016-12-04,2017-03-16,5787.0,2016Q4,2017.0,2017Q1,Melvin Marxen,Central,technolgy,1987.0,2938.67,8775.0,Panama,,GTX,5482,0.05563662896753008,5.787,102.0,C,MM,MF,20161204,C/MM/MF6,48,11,primary,support,support,Central Core
S0N7BYU3,Maureen Marcano,GTXPlusBasic,Singletechno,Won,2016-12-04,2017-03-08,1070.0,2016Q4,2017.0,2017Q1,Summer Sewald,West,retail,1996.0,2214.94,5374.0,United States,,GTX,1096,-0.02372262773722633,1.07,94.0,W,SS,MM,20161204,W/SS/MM7,48,10,support,support,primary,West Core
6WOMHAJM,Boris Faz,MGAdvanced,Donquadtech,Won,2016-12-05,2017-03-14,3677.0,2016Q4,2017.0,2017Q1,Rocco Neubert,East,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,MG,3393,0.08370173887415278,3.677,99.0,E,RN,BF,20161205,E/RN/BF2,49,11,support,primary,support,East Core
G1QGATKV,Cassey Cress,GTXPlusPro,Ontomedia,Won,2016-12-05,2017-03-30,5425.0,2016Q4,2017.0,2017Q1,Rocco Neubert,East,employment,1997.0,882.12,2769.0,United States,,GTX,5482,-0.010397665085735142,5.425,115.0,E,RN,CC,20161205,E/RN/CC5,49,13,support,primary,support,East Core
UAE5ZC7O,Daniell Hammack,GTXPlusPro,,Engaging,2016-12-05,2017-12-31,,2016Q4,,,Rocco Neubert,East,,,,,,,GTX,5482,,,391.0,E,RN,DH,20161205,E/RN/DH3,49,52,,,,Other
6XFVQI32,Donn Cantrell,MGAdvanced,Yearin,Won,2016-12-05,2017-03-23,3415.0,2016Q4,2017.0,2017Q1,Rocco Neubert,East,retail,2005.0,2261.05,3851.0,United States,,MG,3393,0.006483937518420246,3.415,108.0,E,RN,DC,20161205,E/RN/DC4,49,12,support,primary,support,East Core
JUCNIG4H,James Ascencio,GTXBasic,,Engaging,2016-12-05,2017-12-31,,2016Q4,,,Summer Sewald,West,,,,,,,GTX,550,,,391.0,W,SS,JA,20161205,W/SS/JA7,49,52,,,,Other
OGD4MDJ9,Maureen Marcano,GTXPlusBasic,Lexiqvolax,Won,2016-12-05,2017-03-21,891.0,2016Q4,2017.0,2017Q1,Summer Sewald,West,medical,2004.0,1618.89,3889.0,United States,,GTX,1096,-0.18704379562043794,0.891,106.0,W,SS,MM,20161205,W/SS/MM8,49,12,support,support,primary,West Core
4NGBUZWJ,Lajuana Vencill,GTXBasic,Codehow,Won,2016-12-06,2017-03-12,609.0,2016Q4,2017.0,2017Q1,Dustin Brinkmann,Central,software,1998.0,2714.9,2641.0,United States,Acme Corporation,GTX,550,0.10727272727272719,0.609,96.0,C,DB,LV,20161206,C/DB/LV8,49,10,primary,support,support,Central Core
EFG5DGV5,Markita Hansen,MGSpecial,Plusstrip,Won,2016-12-06,2017-03-16,54.0,2016Q4,2017.0,2017Q1,Celia Rouche,West,entertainment,2002.0,349.81,315.0,United States,,MG,55,-0.018181818181818188,0.054,100.0,W,CR,MH,20161206,W/CR/MH5,49,11,support,support,primary,West Core
82MM4H33,Zane Levy,GTXPlusBasic,Labdrill,Won,2016-12-06,2017-03-09,1049.0,2016Q4,2017.0,2017Q1,Summer Sewald,West,medical,1985.0,2741.37,9226.0,United States,,GTX,1096,-0.042883211678832134,1.049,93.0,W,SS,ZL,20161206,W/SS/ZL6,49,10,support,support,primary,West Core
14PM641K,Cassey Cress,GTXPlusBasic,Gekko & Co,Won,2016-12-07,2017-03-07,1152.0,2016Q4,2017.0,2017Q1,Rocco Neubert,East,retail,1990.0,2520.83,3502.0,United States,,GTX,1096,0.051094890510948954,1.152,90.0,E,RN,CC,20161207,E/RN/CC6,49,10,support,primary,support,East Core
DSBGHOPN,Daniell Hammack,MGSpecial,Plussunin,Lost,2016-12-07,2017-03-20,0.0,2016Q4,2017.0,2017Q1,Rocco Neubert,East,retail,2003.0,1419.98,4018.0,United States,,MG,55,-1.0,0.0,103.0,E,RN,DH,20161207,E/RN/DH4,49,12,support,primary,support,East Core
1YSOZLHF,Daniell Hammack,GTXPro,Umbrella Corporation,Won,2016-12-07,2017-03-28,4799.0,2016Q4,2017.0,2017Q1,Rocco Neubert,East,finance,1998.0,2022.14,5113.0,United States,,GTX,4821,-0.004563368595727035,4.799,111.0,E,RN,DH,20161207,E/RN/DH5,49,13,support,primary,support,East Core
E8RP9FRW,Gladys Colclough,MGSpecial,dambase,Won,2016-12-07,2017-03-12,51.0,2016Q4,2017.0,2017Q1,Melvin Marxen,Central,marketing,1995.0,2173.98,2928.0,United States,Inity,MG,55,-0.07272727272727275,0.051,95.0,C,MM,GC,20161207,C/MM/GC6,49,10,primary,support,support,Central Core
787IRG9Q,Hayden Neloms,MGAdvanced,J-Texon,Won,2016-12-07,2017-03-03,3426.0,2016Q4,2017.0,2017Q1,Celia Rouche,West,retail,1989.0,1388.67,3583.0,United States,,MG,3393,0.00972590627763048,3.426,86.0,W,CR,HN,20161207,W/CR/HN7,49,9,support,support,primary,West Core
